District,Age,Obese(%),Cholesterol(%),PM2.5,NO2,SO2,Population_Density,Sleep_Hours,NDVI
Chandel,48.59183673469388,18.00408163265306,24.53061224489796,55.91836734693877,21.953061224489797,11.608163265306121,793.3265306122449,7.822448979591837,0.4416734693877551
Churachandpur,50.38775510204081,16.812244897959182,23.76530612244898,49.09591836734693,19.3,9.620408163265306,798.1020408163265,7.818367346938776,0.5381224489795918
Imphaleast,47.93437313821744,16.829389193478868,23.560139992398796,45.098492371525694,18.182950272138545,8.936118743176664,904.2484761774061,7.8245269234687855,0.5892900843797543
Imphalwest,47.98907194037871,17.105925993370565,23.943211293500667,46.66829230040874,18.92434805556323,9.390093020902759,1005.8531236315463,7.8312083460425335,0.5610187349300052
Senapati,48.91836734693877,17.261224489795918,24.824489795918367,67.99795918367347,28.63469387755102,14.575510204081633,1497.6326530612246,7.840816326530612,0.22595918367346937
Tamenglong,41.18,15.55,19.785999999999998,44.714,17.86,8.82,799.14,7.888,0.5930399999999999
Thoubal,52.02,18.34,26.191999999999997,39.384,15.554,7.774,792.74,7.772,0.674
Ukhrul,46.46,17.952,24.24,58.908,23.991999999999997,12.515999999999998,1501.62,7.91,0.35558
Eastgarohills,49.14797325149701,17.88583303002008,24.2178744108294,65.11881115052637,26.03157785582247,14.359753606639586,1495.5646043087904,7.7845528863414675,0.23818804644135824
Eastkhasihills,46.61613497142678,17.16777777433252,23.147964763735413,49.3609308920111,19.900620802180498,9.966470979730213,937.4566644486329,7.850015239040172,0.5202898863821982
Jaintiahills,47.84669739436618,17.3590833418675,23.641262173377726,47.26944759536544,19.21150633390072,9.500509841173722,908.6324454522735,7.820499661093368,0.5512792912825756
Northgarohills,50.23562030420127,18.032202171270924,24.53121417918747,64.8815774719293,26.01724222656186,14.356164942408842,1418.3903186084567,7.755903754331514,0.23725132650628017
Ribhoi,46.614717815684116,17.14780157523575,23.156555897050886,55.29441542201847,22.26602164723621,11.677428361087335,1167.3344678532721,7.854544445873635,0.41616733562879565
Southgarohills,48.8243012867144,17.85494677897675,24.203700592236796,64.48855117762206,25.768213414974387,14.206018933840003,1496.9256181182188,7.790691603331149,0.24975084149978546
Southwestgarohills,49.59095086728983,17.72959189047547,24.62776805449692,60.64888148291765,24.098275437154665,13.198892499979399,1378.6075212670492,7.773408058329105,0.3106603023817409
Southwestkhasihills,48.105090072499024,17.599489726810813,23.747312176210574,61.03002867556031,24.59696857626958,13.215956734420011,1375.1629439067513,7.817097955111575,0.3134007835935001
Westgarohills,49.65546823656257,17.768420778677335,24.61003332551901,61.250263677041346,24.345147804340034,13.354792368823125,1389.1336991425133,7.7715571574926114,0.30023432595565963
Westkhasihills,48.297060956047716,17.559937709088345,23.7607127344668,62.779250750094164,25.349360741008027,13.769488222063709,1384.4810617046226,7.810436632182357,0.28244491473418293
Aizawl,48.57142857142857,16.975510204081633,23.80816326530612,47.27755102040816,19.1734693877551,10.1,799.3061224489796,7.718367346938775,0.5084285714285715
Champhai,47.36734693877551,18.64081632653061,24.820408163265306,44.463265306122445,17.424489795918365,9.018367346938774,807.3469387755102,7.736734693877551,0.5883469387755101
Kolasib,49.69387755102041,17.383673469387755,23.659183673469386,42.31020408163265,16.793877551020408,7.904081632653061,804.6122448979592,7.7877551020408164,0.6306530612244898
Lawangtlai,48.65961946357841,17.505388548496903,24.076096109602787,50.3089532777713,19.7320475469824,10.48410006295195,864.4274666918548,7.826605320505145,0.4883837363614014
Lunglei,46.76,16.79,23.16,39.844,15.542,8.13,794.22,7.93,0.67688
Mamit,49.4,18.484,26.044,70.128,28.248,15.165999999999999,1539.6,7.694,0.1642
Saiha,49.714285714285715,17.495918367346942,24.0,53.15918367346939,20.624489795918368,11.057142857142857,787.1428571428571,7.844897959183673,0.4382244897959183
Serchhip,48.009373618511724,17.683780097050075,24.28974281895516,48.77495633010753,19.311863935265265,10.179944986611108,916.1154047327409,7.79064094329506,0.5135058946252073
Dimapur,47.52267653652009,17.211192804575415,23.569489177003508,56.015846188221815,23.057579693789116,11.939964547294402,1205.7232895733941,7.860768976491052,0.40502466637282875
Kiphire,49.11099916893542,17.759637989038424,24.727065386607094,54.38150115963925,22.262905685005,11.53735350056366,1225.9609075537267,7.844042461197262,0.42863291148992216
Kohima,47.60747512448541,17.27987191663282,23.735895813724763,53.05376857543329,21.817350764753552,11.078897465815492,1131.5569257282746,7.855559313851891,0.45747900687912313
Longleng,49.587763851950704,17.902377164595546,25.00086752889143,54.157595287755576,21.882848025060184,11.238999713111683,1231.7348851617087,7.814433973500534,0.4336058507150864
Mokokchung,49.07069021956964,17.603118177743045,24.494185042833443,50.24333053935056,20.37968728763631,10.584577775123888,1038.6096343820675,7.810939774625777,0.49227887145210614
Mon,49.759402819629145,17.865369359719843,25.12576460460299,55.91101968639828,22.624101938646586,11.74714931646954,1290.8837029833699,7.813324466356673,0.40167394331567546
Peren,46.7313285455542,16.767544928658452,23.303528847979486,52.63386232619855,21.492650604737218,10.78984439884689,1116.944645152598,7.854230109373004,0.4678305356115899
Phek,47.444715576546145,17.352338327225933,23.782514939094614,53.94757427996187,22.15837178824683,11.27653546034805,1177.181611858243,7.860706649750278,0.44294055964106155
Tuensang,49.8280957908778,17.67629476539223,24.69122829243203,54.48938816693989,22.113296159528954,11.572663646733325,1219.9304228880296,7.819053600514475,0.42325717595003604
Wokha,49.126563872261144,17.42670720392571,24.37460391046073,50.41216380316302,20.721198504110596,10.622318473544865,1001.758310065461,7.815157725467444,0.49506285674403505
Zunheboto,48.87354640807784,17.556312449781142,24.404967961542035,54.462975257081986,22.424641382328613,11.441736444903203,1180.9637085722763,7.846690201791204,0.4322015362395107
West,49.497994021410925,23.80893805408782,30.012046347890415,58.383944580929935,23.034368732450226,12.56246644641071,2526.68682705333,7.457003253332892,0.35944563882185426
Anugul,47.50200982639287,17.258523515959922,23.81165204317602,56.021919931043634,22.738670558581887,11.95411610646764,1049.3800906594831,7.812017523195223,0.4099024155811407
Balangir,49.01777236613962,18.018155272703083,24.899043096994088,51.58523155943195,20.38176983300192,10.592909121657534,848.5725030325375,7.80683446539824,0.4890347528139579
Baleshwar,47.53437747042948,16.996684963302773,23.748340684537663,55.518605202208974,22.204688879777496,12.043578374876018,1215.7970366584798,7.819479106162096,0.4069697657467738
Bargarh,48.50564828583998,17.65748733506282,24.54400443177379,47.74516070247163,18.983961238393263,9.551453980145828,729.6100602903265,7.782862042616898,0.5525054934788026
Bauda,49.26992403972605,17.993067385042423,24.901979697728713,48.2717702998508,19.07451003422988,9.813937416611275,799.1349496169631,7.781694741817035,0.5447855165234755
Bhadrak,47.52853499589098,17.064789933403535,23.781529526475314,50.70071220609116,20.247804723665656,10.794761375659087,1074.951232672875,7.803473368751242,0.4863025645368505
Cuttack,47.53010016301953,17.168211842189,23.562126586989542,53.2030001184893,20.906917406319863,11.229479159470657,1066.2185982929773,7.792183363148026,0.4562674576707524
Debagarh,46.73858718875126,16.996286731953504,23.167571364344322,59.85421179698239,24.01030906476574,13.053274120094152,1170.0128095522668,7.820137537100521,0.343861618993144
Dhenkanal,46.752300179643875,16.978856923456053,23.138144688183946,60.15580663007625,24.148612284379695,13.111247304018066,1192.9502209518043,7.818636431233645,0.3392608316561424
Gajapati,49.55561984310982,17.745621310316327,24.621503394893686,49.07944060160998,19.47208255307542,10.199279371107203,980.2448108836849,7.812120965660013,0.5221901909378969
Ganjam,49.792716605586406,17.931128975749505,24.87285635229602,47.41547403639651,18.90908445795079,9.638599112055681,914.7067694886522,7.813360374106053,0.5517394444373963
Jagatsinghapur,47.588500624142284,16.937981180866338,23.52979695327653,47.0595428415371,18.783399836684435,9.724313123277586,939.4504173395917,7.812410971963752,0.5496313813667838
Jajapur,47.21231377498541,17.042389550398898,23.403860871611037,51.706569718344085,20.379230428805187,10.97576944996806,1076.8354038425239,7.790672641724641,0.4701922890335719
Jharsuguda,48.08080427574043,17.468851652237877,24.12028453099134,57.55236521007871,23.12983841078282,12.454031848397074,1025.6388089492655,7.832895361805025,0.37894277245527724
Kalahandi,49.546251397273146,17.94587414309894,24.662147713252004,55.463633153834806,21.731190013627767,12.001740535478174,1052.4924429081343,7.810679946703182,0.41454007107758534
Kandhamal,49.73299502049595,18.013953517735697,24.897433258054097,46.95521369413605,18.65272542905247,9.505774337140858,807.4410028608324,7.798139107851925,0.5634036858919609
Kendrapara,47.49839241718025,17.015821781857344,23.50519599965195,50.92506379568179,20.08782011243244,10.635536883383137,1078.2766585638362,7.790875426183023,0.4895096428684792
Kendujhar,47.14441744048463,17.020629142216062,23.37280112147399,51.92078792575996,20.476665069371254,11.02503112371395,1080.021575833716,7.791278522116125,0.46705301823034373
Khordha,48.816081496818796,17.686976559885707,24.515701983623927,46.21555000629075,18.21265733766903,9.491703635531163,799.203600590848,7.807889509264882,0.5679644218649605
Koraput,49.1162004829375,17.56092503519319,24.57495056808618,55.412639708665296,21.956318849442592,12.024527302783369,1099.2477912093757,7.8054013715858765,0.40963948636157577
Malkangiri,48.57377078209609,17.818718154791817,25.020051945931517,53.80453050865459,21.48043296762318,11.599454350468802,1070.8223355332752,7.764628612833363,0.4456073477339219
Mayurbhanj,47.5582139421278,17.054362838142787,23.776143970086707,50.7909329971944,20.299347772607153,10.808920073172962,1085.435808425561,7.802870748421493,0.4849048971478365
Nabarangapur,49.514793933217916,17.915938522744156,24.928523318345498,55.93539006196477,21.870515603097395,12.092892977190646,1073.1717856238047,7.771756207510633,0.4110801272727207
Nayagarh,48.85836803821037,17.705404129237248,24.544735781122313,46.284756305615325,18.239492006289144,9.50242913385439,799.3329214782137,7.806854768638375,0.5669584048053187
Nuapada,49.15296130284692,18.099655423957056,24.862689697705353,51.30719843593121,20.301000350770718,10.51650173735666,866.467542526054,7.805715452205007,0.4968253012328174
Puri,47.77837773232761,17.12319057764938,23.645766414811266,48.68596876171062,19.340154786008473,10.154329700696195,919.6965999520137,7.815374018268976,0.5265597911781573
Rayagada,49.44704698121194,17.777626378867556,24.567679555620966,52.1622316704292,20.689355497851505,11.03755034443899,1017.215909118007,7.814733665893158,0.4696534396626486
Sambalpur,47.923990077400795,17.563812673518417,24.07038068427927,57.11814584901808,22.786794304637304,12.32215767317143,1034.6923953595015,7.813215380086842,0.38960823385502014
Subarnapur,47.89700883715646,17.786774842459163,24.425669591649758,50.00881664798966,19.73044311885753,10.186703152327517,723.0329886762094,7.794401156688176,0.516229389923974
Sundargarh,46.58980776642432,17.022070759410404,23.198994242854926,59.19455235636786,23.722892220691097,12.923214965101144,1134.4855025203533,7.823668962689386,0.35405289865277545
Karaikal,49.36432028590528,17.95852556007177,24.85293369316352,59.1092297832855,22.95794243750747,12.850371313257563,1220.289638938076,7.783660367980599,0.3616292405657685
Mahe,50.40064830700087,20.00191257946352,26.86302524006426,54.72117448878153,22.21919961556103,11.559267971378365,1281.299005541852,7.780608305001432,0.421978277659943
Puducherry,47.93522624535732,17.392341709665118,24.14785942503442,53.24166644320795,20.867140280738795,11.477234964495233,991.6029649968339,7.8260370718602355,0.4493356633746371
Yanam,47.595751925554886,17.36818542241735,23.951234688511295,52.59267549147988,21.13728357870074,11.31245049375203,991.7807985281844,7.8430130308917425,0.4595451183499489
Amritsar,48.09017288996635,17.30592555225121,24.29025808229265,50.67855196559669,20.317172524641823,10.989249131528442,859.980625128751,7.8268328946565076,0.4751361611284635
Barnala,47.726494683574465,16.59900775937978,23.40597635683238,44.21242766749606,17.70503277190197,8.799294101898385,784.8708467545887,7.815497299508491,0.6037544142129774
Bathinda,47.34456913072882,16.42358418284533,23.0708877676275,44.30139947732654,17.759505938178823,8.737298976862752,786.8320353377384,7.819407136400498,0.604406049348109
Faridkot,46.8237394438491,16.554596783980063,23.12705951247075,43.272755180862596,17.448223607660427,8.695286839017983,787.8960931275408,7.851705262597428,0.6136877522186469
Fatehgarhsahib,49.072873176267755,17.23183907306219,24.031366485150475,56.24922369325258,22.96218750196237,11.909084450636467,1038.6499206086307,7.827908751498813,0.4176499981320601
Fazilka,47.18375913693706,16.416925970567725,22.966484853046122,43.918570870114735,17.574386676810036,8.601173955286214,786.3935170057781,7.820417515808017,0.6117454993031531
Firozpur,47.65362232036206,16.85261835206865,23.821223563046953,46.99325824413484,18.921713255073982,9.806721953909939,707.8954297086244,7.832358861612029,0.5468083780928894
Gurdaspur,48.08157824780494,17.29040593798363,24.28027011410569,50.79812434892694,20.370650636443635,11.022246116742355,880.69475586347,7.8272254928132625,0.47315210271320896
Hoshiarpur,47.94566108070992,17.557077558343742,24.69368433795121,48.13332468451385,19.243106267638968,10.262779940292289,849.0961233061686,7.836025416356327,0.5242050428396369
Jalandhar,47.82114050904035,17.29135636241091,24.347119885724315,52.40711219575537,20.9853634575227,11.3786419443063,933.8271649182492,7.8483265330698835,0.4512431106787939
Kapurthala,47.83100669920828,17.2798977906537,24.341394874766447,52.418063474706805,20.987366177193767,11.38999690087693,944.383099093642,7.847179871661494,0.45079952271197105
Ludhiana,48.43079282876202,17.346636020132618,24.456908772659144,51.417493751564166,20.887481071764157,11.054412987086293,837.7017976966607,7.83798533341239,0.4753083757232078
Mansa,48.040642140678756,16.54286447779367,23.658773393925152,45.783355965754716,18.451735244027088,9.25170529948954,788.6514583207114,7.814302670153245,0.5756343642335321
Moga,47.35730831735502,16.770565889335476,23.462218953317727,45.310489403044386,18.218238360220973,9.444096198674606,695.264971193407,7.8424559849922835,0.5753597456021581
Muktsar,47.19224945202036,16.4053860331281,22.95737939223319,43.97650743277184,17.604841107497556,8.620758454722829,786.4885051232992,7.820451545046214,0.6107268082925228
Pathankot,48.268799869809975,17.2370701354428,24.21881919444939,51.94187170900466,20.8543812407008,11.309477470343861,925.5924144742631,7.8206595301220245,0.4536931947073552
Patiala,49.17246057213863,17.24121168015836,23.538685832331275,46.76140401587439,19.13365309416811,9.551711657882223,957.5837673721685,7.814878350562821,0.5781217026288127
Rupnagar,48.53283957892273,17.302532866097184,24.39113708933744,53.673323543449236,21.742816055537226,11.609206556238343,848.9227565194875,7.83566300511703,0.43808461257276404
Sahibzadaajitsinghnagar,49.290109543489955,17.26008179280403,24.098211206340274,52.20842859356872,21.592149188738624,10.972636249432853,1100.3409360535502,7.818593218333385,0.48403863093375576
Sangrur,49.05346750745184,17.119269088321396,24.131653039200824,48.54337808245004,19.540899949286793,9.968846114645359,914.8782327505028,7.810330872855164,0.5405213212915086
Shahidbhagatsinghnagar,48.24829730376226,17.37088069471075,24.4504335048756,51.12130348454867,20.694998350776864,10.989015249538824,813.7817792218577,7.841475662490237,0.47849098652228855
Tarntaran,47.21064456662918,16.97866990393996,23.64778640131625,48.29627068463719,19.256821819372522,10.227301433940648,840.7752373383058,7.8354923058611865,0.5220739853856827
Ajmer,49.325739535831836,18.288212186628016,25.400125907337557,54.58480997422174,21.95478434283923,11.665990825775586,1069.7158100526028,7.789778461493745,0.4181010921804518
Alwar,50.03323978678818,22.576213887598342,29.18459225648907,56.90704558360307,22.94820665508425,12.388965775681964,2135.00630801443,7.496924047624659,0.37727367514427207
Banswara,48.09765947989485,17.59351196017272,23.847397235518187,47.376064892919814,19.042796193223023,9.716848666885458,937.2739283991348,7.819170034362039,0.5480563075853594
Baran,48.65206728181452,17.250722569692808,24.28667046412742,52.818197495443805,20.979982842007345,11.0282350771267,1030.670005221636,7.84709852672835,0.44796644589944923
Barmer,47.049772145756144,16.967461155155068,23.0291976195304,62.30793728473813,25.212630149201836,13.391540506477028,1269.3957745497949,7.842109992739408,0.30920286964060983
Bharatpur,49.98873553379781,22.91421337930496,29.26264522459604,55.10110352156205,22.048862689907143,11.857785041697829,2044.6945897290327,7.488805556497948,0.4158491353006487
Bhilwara,48.833484107196774,17.883293432694845,24.5795605798054,56.19932672128617,22.373345600714973,12.033307001341573,1069.5024442431254,7.813146922676603,0.3934168745216908
Bikaner,46.40612867643849,16.881738650141035,23.31389677739178,54.33324104173641,22.332722218408755,11.341566155779665,1066.524029378907,7.810260073445711,0.4307939678134425
Bundi,48.19090394978386,17.61678693394944,24.41300613596727,52.22585319759547,20.774446919965037,11.038664320485635,942.2891808231033,7.829851625711572,0.45572312832226314
Chittaurgarh,49.01040163029903,18.140674290250804,24.99180184306916,53.531652238824826,21.519916929571774,11.42804578102635,1047.0692003591196,7.768772924854216,0.4371670579802837
Churu,46.34328275560046,16.966097428718747,23.369925069192742,55.1857485069827,22.712679582674028,11.568151361841904,1093.6846756658922,7.808170269616046,0.4160139009649861
Dausa,49.13351585999786,18.112895008215595,25.22627834945658,53.11469876449707,21.522619415053843,11.323897383447424,933.2579062538091,7.797942816286831,0.4491011469831399
Dhaulpur,48.53217333801722,17.797823231115398,24.694478623959256,50.28393195570931,19.94525975499943,10.412543014168667,743.0277698100789,7.809032067548395,0.5083181229737818
Dungarpur,47.98898499612244,17.800221959713316,23.929223432783058,45.534514925791285,18.175651264384612,9.277228766287195,793.567997451674,7.81448852999441,0.5825159614817389
Ganganagar,46.3300186982352,16.563959480247156,22.844350239850314,49.11792785549735,19.89630121596209,9.800440354245005,908.0252837233244,7.808872341120661,0.5273392349549809
Hanumangarh,46.15541491488685,16.411628530317753,22.564362653547015,48.12999276922765,19.470317146234656,9.522262528683843,889.4894146363137,7.814527705207873,0.5446927541185301
Jaipur,49.02273209008559,20.472635006114707,26.842245094660168,58.38459367450337,23.57897567705817,12.665896649697723,1739.1932270465445,7.657758441754136,0.3518839787828873
Jaisalmer,47.1134644957535,16.96342095557883,23.069785549407896,61.86406008145758,24.986497383601083,13.299116513031032,1251.7617839005593,7.842701245346629,0.3160194740418671
Jalor,46.999798700654196,16.986496361131614,22.999092394476165,62.635258068910154,25.419924557379325,13.451764399781805,1273.621516237414,7.8400206984593845,0.3040806009852068
Jhalawar,48.10061291185939,17.299878885945446,24.0223328374843,54.1324649551135,21.398575453034997,11.55342554078891,1077.3567573897512,7.795749677361736,0.41984104676418327
Jhunjhunun,47.290191962538124,17.810131725169814,24.485303490480213,57.48965248905569,23.53788547036599,12.270456961467,1173.5333830794323,7.778417996663691,0.3757617440410244
Jodhpur,47.43360825375004,17.452571956055063,23.62531546608181,57.72791101167052,23.322136385047177,12.286510168316852,1098.5704701581633,7.820667412049385,0.3835624625780948
Karauli,48.76729003915427,17.623753616294547,24.62804489947618,51.402775959069395,20.452943191927993,10.70044031399999,848.2292347299934,7.832608966963243,0.4849709956990716
Kota,48.07988909467819,17.50713558841205,24.288903530284692,52.22170601279175,20.741376946598727,11.03818342288003,938.6925772892837,7.831707815150957,0.45516426996041565
Nagaur,47.62178185281287,18.05661026273047,24.678956875716366,54.37677672422146,22.360719817111832,11.527602626165299,1110.032028650594,7.758822201733324,0.4229046444645057
Pali,48.01260977038813,17.674862539016605,23.98888296905982,58.267364544847915,23.494122951039728,12.41517787833643,1071.1073983733552,7.806545538590864,0.37012565315257545
Pratapgarh,48.79968149839747,17.500389935612215,24.244795540020956,55.9053126280569,22.275617622069642,12.061727932671849,1141.4251672296455,7.789299032634885,0.3922018786920668
Rajsamand,48.146247748757766,17.730131195020583,24.112859610029364,57.66668886901293,23.208829509033034,12.287672197644351,1054.748414094285,7.804252620013784,0.3791034205211574
Sawaimadhopur,48.35763491896762,17.61956889419628,24.61659507316387,51.79619535495348,20.567945366569568,10.83753189671068,861.9442491564758,7.847442542163988,0.4717692036542438
Sikar,48.72180634829256,20.02463826409641,26.568691153035655,60.022425136643896,24.311018225856913,13.043414872192242,1704.8630505487893,7.659164359746321,0.33043749212456
Sirohi,47.150769127110884,17.00881652112499,23.06556755971919,61.58934993077612,24.91649002228911,13.227746110471093,1224.485246341162,7.838635651763681,0.31975769319644776
Tonk,49.65977643316339,18.34606859001632,25.447018851709057,54.48654604979701,21.764536163809236,11.489291995617624,1047.8005876871846,7.8250531181770455,0.42860419501770075
Udaipur,48.0696583200748,17.665876264206222,24.141599169377265,51.25871495366328,20.566702931412657,10.777134347143367,915.3477205840076,7.805094396214229,0.48585849611370985
Eastsikkim,49.215654605709105,17.96900727185811,25.149892008264157,49.4525777070887,19.97067853049091,9.960682381927743,1053.7260974775113,7.762607607290091,0.5137761330361629
Northsikkim,49.49497538687155,17.384471486452487,24.599278277017035,46.792097489550365,18.720010676755,9.4471051153416,933.7542418705732,7.762063110824521,0.5539654762795693
Southsikkim,49.17298002532837,17.6108327353215,24.867832428725823,47.428664857236804,19.21863573640548,9.456291499446424,935.3058391048116,7.753498451538634,0.5518329048347196
Westsikkim,48.62110531536888,17.77639381682276,24.65369064163277,51.45084977268129,20.874884799554636,10.51357021505887,1047.36761535204,7.760332635876241,0.48928254007937066
Ariyalur,49.38881412596338,17.944790806813113,24.86861984504209,58.93613842692805,22.90004108458002,12.806231526534553,1211.4489266386515,7.78342153568283,0.36467875080088874
Chennai,48.0540068673686,17.493736067431886,23.99915062822038,53.18623506394424,20.777638524169127,11.360180175019263,1011.4077995567342,7.8181142480147825,0.45516378999691104
Coimbatore,49.85873253045375,20.061002339492255,26.646837815452344,62.80368900957095,24.832051807633736,13.575610300553572,1582.3534766957487,7.628730333367367,0.30046122336847747
Cuddalore,48.411449141846376,17.670850028074707,24.557375252170637,56.15267627414411,21.871496123243503,12.245689757913196,1090.0739769873348,7.812327131493571,0.40305680102857877
Dharmapuri,49.05042502500142,17.579894132994493,24.751429733623326,56.163127347730224,22.08871100596175,12.216321299675888,1018.15247129852,7.808178238265236,0.40285947902675806
Dindigul,47.334856680365895,19.93786124341776,25.50876037966425,58.3782162102006,22.866866093749554,12.346657222786154,1514.8630509283314,7.620490718024635,0.37521284408407196
Erode,50.426560842081834,17.705402289499876,25.254398774159117,61.22293606547073,24.50921240319085,13.293692932457816,1221.331554358539,7.801292747686101,0.3200134792328835
Kancheepuram,48.40223789228591,17.454542945383142,23.97517586421848,53.510919480893676,20.858308645136407,11.513474994562317,1021.9158898223832,7.834276998060469,0.4471977502908804
Kanniyakumari,50.2451467489641,18.12788632486386,25.213249272825767,41.87527738070649,16.90917930031418,8.528134058241696,1089.47821843771,7.787832893627072,0.6306509895313531
Karur,47.992861848612975,20.416357902048354,26.366435961880367,58.332423822566696,22.749560994628574,12.484899833788074,1518.9897608485096,7.611753288657053,0.37028673333774287
Krishnagiri,48.96540606668771,17.460818372767704,24.858520657020772,55.40687040926037,21.7909704791315,12.066904938852966,989.2872634693755,7.815015395958353,0.4159319591780119
Madurai,47.28179370552875,19.917043334343294,25.65739006326853,53.59240237140084,21.106795262745564,11.191700007105956,1347.131464559044,7.661205637497715,0.4518550428390001
Nagappattinam,49.36271282021072,17.958846799215163,24.855648979702806,59.09501287173032,22.9537506555278,12.844111790394834,1221.5684579103809,7.7828460821253085,0.3619743386314789
Namakkal,48.699532872696864,17.563284213614182,24.742434656418908,55.403212618237426,21.790748037337224,11.893601401193886,1082.7249184021846,7.7736112244089,0.4212030774085145
Perambalur,49.42053054930316,17.9343074710906,24.890176070141816,58.77707292765223,22.850377386118794,12.764135171296632,1204.3943998415307,7.782477919901766,0.36751582394766025
Pudukkottai,47.35706280462553,19.929312319738333,25.500132339916455,58.21442477825953,22.84793086690178,12.297130653072056,1493.5239986858094,7.622070627319058,0.3775020181682448
Ramanathapuram,48.713299230111915,18.06038011956092,24.750126206283312,46.909643640995625,18.605274618212825,9.64838754442113,1091.9736859139794,7.789183068193555,0.5544138549545827
Salem,49.11845656920673,17.623939989099153,24.75852982032484,56.91328382920477,22.416910287971266,12.386209855804793,1047.079807315215,7.803067787335482,0.38983038051218416
Sivaganga,48.603338301507314,18.043442976552534,24.712467377396226,47.34197702708941,18.74047254128818,9.752345350571492,1092.587134516251,7.788478940670578,0.5479022908387623
Thanjavur,47.97312856115153,17.567343808397304,24.132127675250373,54.864716351336014,21.39387355998387,11.511054088984261,1079.0981619168008,7.775962129180474,0.43628706968586706
Thenilgiris,51.532721670172634,20.680550027491684,27.82693219770593,65.12342460270011,26.07534248134553,14.218193709043595,1622.2734644730592,7.655806594149794,0.25679428911730495
Theni,47.55148512639172,19.46407284134516,25.43285406561653,54.111977366709155,21.169863521689365,11.409201236306727,1368.6607523390699,7.6522302516707486,0.44557190151305237
Thiruvallur,48.062927349775094,17.539906212456955,23.98642859213064,53.839385784166254,21.010138115955822,11.537167861246175,1035.9890404118673,7.820561754825794,0.4433763650893372
Thiruvarur,48.64242263883174,17.83235636229604,24.318030880137055,59.47796204255785,23.22440414807226,12.740405565317504,1217.805163230224,7.779255794039432,0.360082092530952
Thoothukkudi,48.96865127752665,18.10179508928352,24.839553822077164,45.97345747784212,18.31489431632556,9.423440015736752,1096.123170283411,7.789831984538573,0.5686325835591282
Tiruchirappalli,49.14444431641827,20.516756208174883,27.009661869277952,59.13586817860198,23.30177834425815,12.762904831834717,1520.7331886154523,7.599428563992351,0.3594454871915233
Tirunelveli,49.25810704576358,18.15619020049841,24.945107489479405,44.821478378583635,17.93343875778269,9.152832920824832,1110.190798779208,7.789869325037713,0.5860243281870923
Tiruppur,49.43808484094232,20.336512631303066,26.76730084858584,62.08890214112206,24.49219131390509,13.414916565426005,1623.5131188931116,7.612527026938668,0.31254437223525006
Tiruvannamalai,48.069067556687855,17.455911526315493,24.18161417439719,54.22598957733352,21.18597947232823,11.729963400950789,1013.0309888416182,7.828325097067757,0.4338574067416577
Vellore,48.162165941350615,17.553791895614673,24.166110353340606,55.59143321840549,21.64114769697505,12.079031178617864,1055.2680533114572,7.8318879185114305,0.41131319079892775
Viluppuram,48.022801573141095,17.400644937483868,24.20314331807224,53.42089124155121,20.930584090155552,11.52925613016277,987.4000821977264,7.8260850524548005,0.44670444739393295
Virudunagar,48.6464107564567,18.044572861792417,24.72687377764138,47.41374311691444,18.80140519755281,9.760802018886057,1086.727174355989,7.788387890986106,0.5471475084984214
Adilabad,47.914178376386985,17.515181794781775,23.957284789099777,46.525409140752615,18.972253622282004,9.810916635083911,790.6231431549088,7.812177951453335,0.5570135887684352
Hyderabad,50.036906697801506,17.74354267761434,24.740390523034325,52.14002906859364,21.263081664384234,11.219453194484077,971.0922443927017,7.785678700629695,0.4588894761153499
Karimnagar,48.62563715279015,17.72568902821302,24.30240292089818,47.55598476720833,19.241246150940388,10.08551349723543,903.0301270381418,7.790892688043064,0.5381686146624626
Khammam,47.250529355645824,17.52003473525812,24.445626268930674,45.21258426070766,18.344471695535045,9.445713629881896,796.0524715041125,7.795576190550235,0.591239049432821
Mahbubnagar,49.90191033257454,17.572919466022572,24.463632597603237,51.94224984684212,20.609144217750334,11.094788302404359,897.9773958609732,7.787533693939703,0.45539088357480717
Medak,50.21743587306017,18.156333239433824,25.349627810591873,53.45438385859643,21.845520596927553,11.554887136934054,994.4963335953702,7.7732539715056,0.4388941224720568
Nalgonda,47.718062641921215,17.079373773887202,23.694199903154285,52.20404846091774,21.037530687828905,11.076279982648922,899.9722976774261,7.818711245156882,0.46943276360414987
Nizamabad,48.98829651670363,17.643073485089186,24.284052539619793,48.40054519813616,19.611211183536955,10.178348064021622,940.6443385347886,7.793583010473641,0.5230910791919481
Rangareddy,50.80038888497163,17.99982402023345,25.11736267080798,51.605977698441215,20.812317562551094,11.055452537760484,972.2649699121887,7.775515213802118,0.46201434297836363
Warangal,47.33679114025809,17.47431299654779,24.44757926622651,44.95469153786777,18.233061552670705,9.377770469926812,794.4544303799629,7.79621354972691,0.5939256291437024
Dhalai,48.49317228101232,17.724835091581784,24.337937031796336,52.32092380502607,21.30977201894274,10.724027388803654,1014.1814025968526,7.75558771240172,0.45884653050829416
Gomati,48.17922273747666,17.48798857008672,24.02325748523584,50.870382720386445,20.456173185340862,10.489952534137943,996.9932217317225,7.791959930919518,0.4816178113609541
Khowai,48.36490337779492,17.679271890841907,24.194896301552344,51.00595255824885,20.813836894418234,10.38443373271718,975.1096064265342,7.762481016768499,0.48141095540932033
